id,establishment_id,delivery_way,payment_type,enviado_em
447,4028,Entrega,Dinheiro,2020-04-10 19:50:30.423624
448,1254,Entrega,Débito,2020-04-10 19:59:03.576513
449,1254,Entrega,Dinheiro,2020-04-10 20:06:34.578098
450,4028,Entrega,Crédito,2020-04-10 20:25:17.050787
451,1254,Entrega,Débito,2020-04-10 20:25:27.113958
452,1254,Retirar,Crédito,2020-04-10 20:27:48.792047
453,1254,Entrega,Crédito,2020-04-10 20:11:46.750188
454,1254,Entrega,Dinheiro,2020-04-10 20:14:10.536472
455,1254,Entrega,Crédito,2020-04-10 20:23:00.821061
456,1254,Retirar,Débito,2020-04-10 20:29:28.784217
457,1254,Entrega,Débito,2020-04-10 20:32:39.440569
458,1254,Entrega,Crédito,2020-04-10 20:32:51.894112
459,1254,Entrega,Crédito,2020-04-10 20:35:13.447608
460,4028,Entrega,Dinheiro,2020-04-10 20:36:44.467043
461,4028,Entrega,Crédito,2020-04-10 20:40:27.051251
462,4028,Retirar,Dinheiro,2020-04-10 20:41:05.717344
463,1254,Entrega,Crédito,2020-04-10 20:41:11.957297
464,1761,Retirar,Dinheiro,2020-04-10 20:47:27.650396
465,4028,Retirar,Débito,2020-04-10 20:57:34.393303
466,1254,Retirar,Crédito,2020-04-10 20:59:54.522652
467,4028,Retirar,Débito,2020-04-10 21:02:10.833416
468,1254,Entrega,Crédito,2020-04-10 21:03:57.423230
469,1254,Entrega,Débito,2020-04-10 21:21:58.077500
470,1254,Entrega,Dinheiro,2020-04-10 21:12:54.706556
471,1254,Entrega,Crédito,2020-04-10 21:18:23.779958
472,1254,Entrega,Dinheiro,2020-04-10 21:22:10.175916
473,1254,Entrega,Dinheiro,2020-04-10 21:22:17.331179
474,4028,Entrega,Crédito,2020-04-10 21:26:32.278093
475,2623,Entrega,Crédito,2020-04-10 21:27:25.381820
476,3936,Entrega,Débito,2020-04-10 21:42:39.913012
477,4028,Retirar,Crédito,2020-04-10 21:59:45.618589
478,1254,Entrega,Débito,2020-04-10 22:10:37.339782
479,225,Entrega,Crédito,2020-04-10 22:13:50.854367
480,1254,Retirar,Crédito,2020-04-10 22:17:55.610038
481,1254,Retirar,Dinheiro,2020-04-10 22:18:49.059214
482,4028,Retirar,Dinheiro,2020-04-10 22:30:51.205641
483,1254,Retirar,Débito,2020-04-10 22:36:25.509165
484,4028,Entrega,Dinheiro,2020-04-10 22:50:08.619984
485,1254,Entrega,Débito,2020-04-10 22:59:50.993981
486,1254,Entrega,Crédito,2020-04-10 23:08:42.334001
487,5296,Retirar,Dinheiro,2020-04-11 11:25:30.477894
488,2954,Retirada,Crédito,2020-04-11 11:59:00.599951
489,3300,Entrega,Débito,2020-04-11 12:08:58.423793
490,3300,Entrega,Dinheiro,2020-04-11 12:41:23.840098
491,3300,Entrega,Débito,2020-04-11 12:44:58.627129
492,2954,Retirada,Crédito,2020-04-11 12:49:34.701909
493,2954,Retirada,Crédito,2020-04-11 13:11:43.710788
494,5315,Retirar,Dinheiro,2020-04-11 13:18:57.100687
495,5315,Retirar,Dinheiro,2020-04-11 13:23:26.599258
496,3300,Entrega,Débito,2020-04-11 13:54:11.444501
497,4246,Entrega,Crédito,2020-04-11 14:48:10.133234
498,5296,Entrega,Dinheiro,2020-04-11 14:57:56.679889
499,2623,Entrega,Dinheiro,2020-04-11 18:36:22.167193
500,1761,Entrega,Crédito,2020-04-11 18:41:31.460987
501,1761,Entrega,Crédito,2020-04-11 18:58:48.300524
502,1761,Entrega,Crédito,2020-04-11 19:06:17.853990
503,2623,Entrega,Dinheiro,2020-04-11 19:06:26.605729
504,744,Retirar,Débito,2020-04-11 19:22:25.658709
505,2623,Entrega,Débito,2020-04-11 19:25:53.811369
506,4028,Entrega,Crédito,2020-04-11 19:33:43.364147
507,4028,Entrega,Débito,2020-04-11 19:35:50.505789
508,2623,Entrega,Dinheiro,2020-04-11 19:40:23.316153
509,2623,Entrega,Dinheiro,2020-04-11 19:47:44.262706
510,4028,Entrega,Crédito,2020-04-11 19:59:52.062430
511,2623,Entrega,Crédito,2020-04-11 19:56:27.149447
512,2497,Retirar,Crédito,2020-04-11 19:57:28.866767
513,2497,Retirar,Crédito,2020-04-11 19:59:01.858213
514,1254,Entrega,Dinheiro,2020-04-11 20:02:37.103755
515,1084,Entrega,Dinheiro,2020-04-11 20:04:21.904386
516,2623,Entrega,Dinheiro,2020-04-11 20:07:11.860873
517,2623,Entrega,Crédito,2020-04-11 20:15:20.211487
518,4028,Retirar,Dinheiro,2020-04-12 19:32:57.919427
519,2623,Entrega,Débito,2020-04-11 20:17:52.889361
520,744,Retirar,Crédito,2020-04-11 20:20:48.504360
521,4028,Entrega,Dinheiro,2020-04-11 20:51:30.406043
522,2623,Retirar,Dinheiro,2020-04-11 20:53:24.865383
523,2623,Entrega,Crédito,2020-04-11 20:35:47.886731
524,2623,Entrega,Crédito,2020-04-11 20:47:03.379043
525,1084,Entrega,Débito,2020-04-11 21:22:05.586709
526,2623,Entrega,Débito,2020-04-11 21:21:10.761970
527,1254,Entrega,Débito,2020-04-11 21:25:55.058996
528,1254,Retirar,Crédito,2020-04-11 21:28:25.631962
529,4028,Retirar,Dinheiro,2020-04-11 21:28:48.991943
530,744,Retirar,Crédito,2020-04-11 21:41:45.100553
531,2623,Retirar,Dinheiro,2020-04-11 21:42:38.286720
532,5315,Retirar,Dinheiro,2020-04-11 21:54:50.014905
533,4028,Retirar,Dinheiro,2020-04-11 21:55:46.840656
534,4028,Entrega,Crédito,2020-04-11 22:05:22.340184
535,3936,Entrega,Dinheiro,2020-04-11 22:37:00.144591
536,4028,Entrega,Débito,2020-04-11 22:51:47.870460
537,5296,Retirar,Crédito,2020-04-12 15:13:51.044270
538,225,Entrega,Débito,2020-04-12 18:15:30.876358
539,1254,Entrega,Débito,2020-04-12 18:42:03.294694
540,1254,Entrega,Débito,2020-04-12 18:43:47.545803
541,1254,Retirar,Crédito,2020-04-12 18:53:33.850920
542,2623,Entrega,Dinheiro,2020-04-12 18:57:26.805469
543,2623,Entrega,Dinheiro,2020-04-12 18:58:58.563791
544,4028,Retirar,Dinheiro,2020-04-12 19:14:02.917924
545,4028,Retirar,Débito,2020-04-12 19:20:45.884392
546,2623,Entrega,Débito,2020-04-12 19:25:07.045537
547,4028,Retirar,Dinheiro,2020-04-12 19:27:28.421357
548,2623,Retirar,Crédito,2020-04-12 19:27:48.590179
549,225,Entrega,Crédito,2020-04-12 19:28:22.480761
550,2623,Entrega,Débito,2020-04-12 19:33:16.980498
551,225,Entrega,Crédito,2020-04-12 19:55:13.371421
552,1254,Entrega,Crédito,2020-04-12 20:04:20.710356
553,5296,Entrega,Crédito,2020-04-12 20:05:08.917855
554,1761,Retirar,Débito,2020-04-12 20:08:10.151349
555,4028,Entrega,Crédito,2020-04-12 20:09:00.738657
556,2623,Entrega,Crédito,2020-04-12 20:14:15.678714
557,4028,Entrega,Dinheiro,2020-04-12 20:15:56.232902
558,4028,Retirar,Crédito,2020-04-12 20:16:54.022901
559,2623,Entrega,Débito,2020-04-12 20:20:47.503632
560,1254,Entrega,Débito,2020-04-12 20:48:07.285560
561,2623,Entrega,Dinheiro,2020-04-12 20:50:12.443114
562,2623,Entrega,Débito,2020-04-12 20:50:59.061877
563,225,Entrega,Débito,2020-04-12 20:52:31.751866
564,2623,Entrega,Crédito,2020-04-12 21:02:01.346967
565,2623,Entrega,Crédito,2020-04-12 21:10:23.616344
566,2623,Entrega,Débito,2020-04-12 21:38:28.884696
567,2623,Entrega,Dinheiro,2020-04-12 21:59:26.475089
568,4028,Retirar,Dinheiro,2020-04-12 22:56:17.148726
569,1254,Entrega,Dinheiro,2020-04-12 23:02:38.657973
570,4028,Entrega,Crédito,2020-04-12 23:21:49.738254
571,1084,Retirar,Débito,2020-04-13 01:48:16.060189
572,1084,Retirar,Débito,2020-04-13 10:34:22.991510
573,3300,Retirar,Dinheiro,2020-04-13 11:21:01.729993
574,1084,Retirar,Débito,2020-04-13 11:24:34.757188
575,3300,Entrega,Débito,2020-04-13 11:44:47.696447
576,3300,Entrega,Débito,2020-04-13 12:03:11.508506
577,1084,Entrega,Dinheiro,2020-04-13 12:00:05.947982
578,1084,Retirar,Débito,2020-04-13 12:00:16.486757
579,1084,Entrega,Débito,2020-04-13 12:06:03.412415
580,1084,Retirar,Débito,2020-04-13 12:09:07.290151
581,1084,Retirar,Crédito,2020-04-13 12:10:15.515519
582,3300,Retirar,Dinheiro,2020-04-13 12:22:44.442974
583,1084,Entrega,Débito,2020-04-13 12:29:51.211967
584,3300,Entrega,Crédito,2020-04-13 12:38:25.138982
585,1084,Entrega,Débito,2020-04-13 12:45:12.816658
586,3300,Retirar,Débito,2020-04-13 13:36:12.074672
587,3300,Entrega,Débito,2020-04-13 13:49:38.966404
588,3300,Entrega,Débito,2020-04-13 15:45:27.040789
589,3300,Entrega,Débito,2020-04-13 15:50:37.403902
590,3300,Retirar,Débito,2020-04-13 17:55:46.943394
591,4028,Entrega,Débito,2020-04-13 18:29:03.782053
592,2623,Retirar,Crédito,2020-04-13 18:39:13.451790
593,4627,Retirar,Débito,2020-04-13 18:44:57.814608
594,4028,Entrega,Dinheiro,2020-04-13 18:46:29.735873
595,2623,Entrega,Dinheiro,2020-04-13 19:23:49.303965
596,4028,Entrega,Débito,2020-04-13 19:32:22.434389
597,4028,Entrega,Débito,2020-04-13 19:56:10.085587
598,2623,Entrega,Crédito,2020-04-13 19:56:32.925618
599,2623,Entrega,Dinheiro,2020-04-13 20:04:27.055486
600,2623,Entrega,Dinheiro,2020-04-13 20:35:58.365579
601,4028,Entrega,Dinheiro,2020-04-13 20:50:11.929898
602,2623,Entrega,Crédito,2020-04-13 20:52:44.559850
603,4028,Retirar,Crédito,2020-04-13 20:53:30.998811
604,4028,Entrega,Crédito,2020-04-13 21:33:34.595782
605,4028,Retirar,Crédito,2020-04-13 22:55:20.661457
606,4627,Retirar,Dinheiro,2020-04-14 09:45:57.257126
607,3300,Entrega,Débito,2020-04-14 10:12:01.435961
608,5315,Retirar,Débito,2020-04-14 10:59:33.198445
609,3300,Entrega,Débito,2020-04-14 11:46:43.991090
610,3300,Retirar,Dinheiro,2020-04-14 12:18:53.402442
611,3300,Entrega,Dinheiro,2020-04-14 12:24:50.089278
612,5805,Entrega,Dinheiro,2020-04-14 12:30:47.123668
613,1084,Entrega,Débito,2020-04-14 12:33:45.224627
614,1084,Retirar,Débito,2020-04-14 12:35:44.626108
615,3300,Retirar,Débito,2020-04-14 12:53:03.615585
616,3300,Entrega,Débito,2020-04-14 14:56:58.955948
617,5805,Entrega,Débito,2020-04-14 15:24:51.367345
618,6018,Entrega,Crédito,2020-04-14 16:08:18.314805
619,6018,Entrega,Crédito,2020-04-14 16:12:34.121872
620,6018,Entrega,Crédito,2020-04-14 16:14:38.434832
621,3521,Entrega,Crédito,2020-04-14 17:15:44.919797
622,1254,Entrega,Débito,2020-04-14 17:56:11.404264
623,4028,Entrega,Crédito,2020-04-14 18:17:36.508106
624,6089,Entrega,Dinheiro,2020-04-14 18:26:08.166097
625,6089,Entrega,Dinheiro,2020-04-14 18:27:46.227281
626,6089,Entrega,Dinheiro,2020-04-14 18:29:59.210956
627,1254,Entrega,Débito,2020-04-14 18:52:31.569152
628,1254,Entrega,Débito,2020-04-14 19:06:04.338942
629,1254,Retirar,Dinheiro,2020-04-14 19:11:31.175661
630,1761,Entrega,Crédito,2020-04-14 19:12:14.314016
631,1254,Retirar,Débito,2020-04-14 19:28:08.745928
632,1254,Entrega,Dinheiro,2020-04-14 19:29:54.519320
633,4028,Retirar,Dinheiro,2020-04-14 19:15:48.866608
634,1254,Entrega,Dinheiro,2020-04-14 19:18:33.159190
635,1254,Entrega,Dinheiro,2020-04-14 19:18:34.353487
636,1761,Entrega,Crédito,2020-04-14 19:34:47.666417
637,1761,Entrega,Débito,2020-04-14 19:36:18.110778
638,1254,Retirar,Crédito,2020-04-14 19:51:23.990249
639,1254,Entrega,Débito,2020-04-14 20:03:50.069137
640,4028,Entrega,Débito,2020-04-14 20:05:38.552117
641,1254,Entrega,Débito,2020-04-14 20:08:40.406172
642,1254,Entrega,Crédito,2020-04-14 20:19:54.695237
643,4028,Entrega,Dinheiro,2020-04-14 20:26:59.809562
644,1254,Entrega,Débito,2020-04-14 20:31:41.462110
645,1254,Retirar,Dinheiro,2020-04-14 20:32:06.789808
646,1254,Entrega,Dinheiro,2020-04-14 20:33:38.005852
647,1254,Retirar,Crédito,2020-04-14 20:42:00.357028
648,1254,Entrega,Débito,2020-04-14 20:37:12.700860
649,1254,Entrega,Débito,2020-04-14 20:44:04.575744
650,1254,Entrega,Débito,2020-04-14 20:54:16.389434
651,1254,Retirar,Dinheiro,2020-04-14 20:58:06.660882
652,3766,Entrega,Dinheiro,2020-04-14 20:59:24.185868
653,1254,Entrega,Débito,2020-04-14 21:01:08.093743
654,4028,Entrega,Débito,2020-04-14 21:14:30.102195
655,1254,Entrega,Débito,2020-04-14 21:21:53.876267
656,4028,Retirar,Dinheiro,2020-04-14 21:27:20.440736
657,4028,Retirar,Dinheiro,2020-04-14 21:28:11.005578
658,1761,Retirar,Crédito,2020-04-14 21:37:29.649226
659,1254,Retirar,Dinheiro,2020-04-14 21:48:47.545511
660,1254,Retirar,Dinheiro,2020-04-14 21:51:03.829849
661,1254,Retirar,Débito,2020-04-14 21:57:44.816624
662,1254,Entrega,Crédito,2020-04-14 22:02:45.238026
663,1254,Entrega,Crédito,2020-04-14 22:17:50.715526
664,1254,Entrega,Dinheiro,2020-04-14 22:19:40.023399
665,1254,Retirar,Crédito,2020-04-14 22:26:50.511082
666,1254,Entrega,Débito,2020-04-14 22:33:00.595687
667,4028,Retirar,Dinheiro,2020-04-14 23:03:25.562201
668,5315,Retirar,Dinheiro,2020-04-15 09:06:50.148120
669,3300,Entrega,Débito,2020-04-15 11:32:16.523518
670,3300,Entrega,Dinheiro,2020-04-15 11:34:36.548265
671,3300,Entrega,Dinheiro,2020-04-15 11:34:37.371180
672,1084,Retirar,Débito,2020-04-15 11:36:41.485633
673,3300,Entrega,Débito,2020-04-15 11:22:14.726885
674,1084,Retirar,Crédito,2020-04-15 11:32:16.468173
675,3300,Entrega,Crédito,2020-04-15 11:37:13.760253
676,3300,Entrega,Dinheiro,2020-04-15 11:38:39.369100
677,3300,Entrega,Crédito,2020-04-15 11:41:22.522721
678,3300,Entrega,Débito,2020-04-15 12:10:32.864810
679,1084,Entrega,Débito,2020-04-15 11:49:54.923699
680,2954,Retirar,Crédito,2020-04-15 11:55:52.995156
681,3300,Entrega,Crédito,2020-04-15 12:04:10.046161
682,1084,Entrega,Dinheiro,2020-04-15 12:21:25.274003
683,3300,Retirar,Dinheiro,2020-04-15 12:23:11.036787
684,3300,Entrega,Débito,2020-04-15 12:23:59.489013
685,3095,Entrega,Crédito,2020-04-15 12:28:38.594192
686,1084,Entrega,Débito,2020-04-15 12:31:43.028656
687,3300,Entrega,Débito,2020-04-15 12:36:35.842787
688,3300,Entrega,Débito,2020-04-15 13:11:10.560901
689,3300,Entrega,Débito,2020-04-15 14:18:53.939507
690,3300,Entrega,Débito,2020-04-15 14:21:23.320278
691,3300,Entrega,Débito,2020-04-15 14:26:58.184741
692,3300,Entrega,Débito,2020-04-15 14:40:04.120867
693,6270,Retirar,Dinheiro,2020-04-15 15:31:24.819188
694,6270,Retirar,Dinheiro,2020-04-15 15:35:59.244957
695,6270,Retirar,Dinheiro,2020-04-15 15:37:55.688100
696,6270,Entrega,Débito,2020-04-15 15:45:40.098685
697,6270,Entrega,Dinheiro,2020-04-15 16:28:54.651233
698,6270,Retirar,Dinheiro,2020-04-15 16:33:28.786894
699,3902,Entrega,Crédito,2020-04-15 16:34:40.899202
700,6374,Retirar,Dinheiro,2020-04-15 17:27:57.690366
701,6374,Entrega,Dinheiro,2020-04-15 17:28:55.376593
702,6374,Retirar,Dinheiro,2020-04-15 17:29:35.451929
703,6412,Entrega,Dinheiro,2020-04-15 17:49:24.045911
704,6412,Entrega,Débito,2020-04-15 17:51:03.782645
705,3300,Retirar,Débito,2020-04-15 18:15:57.125657
706,1254,Retirar,Débito,2020-04-15 18:19:52.889214
707,6270,Entrega,Crédito,2020-04-15 19:26:10.316618
708,1761,Entrega,Crédito,2020-04-15 19:34:33.588514
709,1761,Entrega,Crédito,2020-04-15 19:55:15.909479
710,1761,Entrega,Débito,2020-04-15 20:12:33.603147
711,3766,Entrega,Crédito,2020-04-15 20:34:34.370071
712,1254,Retirar,Dinheiro,2020-04-15 20:39:53.153477
713,4028,Entrega,Crédito,2020-04-15 20:40:12.285564
714,225,Entrega,Débito,2020-04-15 21:07:23.419966
715,1254,Retirar,Dinheiro,2020-04-16 21:00:35.675410
716,4028,Retirar,Dinheiro,2020-04-15 21:55:51.615804
717,4028,Retirar,Dinheiro,2020-04-15 21:56:52.169178
718,6513,Entrega,Dinheiro,2020-04-15 22:18:12.868625
719,6513,Retirar,Dinheiro,2020-04-15 22:20:20.868090
720,6513,Entrega,Débito,2020-04-15 22:24:03.183075
721,225,Entrega,Débito,2020-04-15 22:48:08.785525
722,4028,Entrega,Débito,2020-04-15 22:58:18.208408
723,4028,Entrega,Crédito,2020-04-15 23:19:00.903732
724,6513,Entrega,Dinheiro,2020-04-16 00:17:07.401792
725,4627,Retirar,Dinheiro,2020-04-16 09:40:20.222974
726,1084,Retirar,Crédito,2020-04-16 11:00:53.620635
727,1084,Retirar,Débito,2020-04-16 11:02:50.292870
728,3300,Entrega,Débito,2020-04-16 11:09:31.770681
729,1084,Retirar,Crédito,2020-04-16 11:15:37.134154
730,1084,Entrega,Débito,2020-04-16 11:45:41.757099
731,5315,Retirar,Dinheiro,2020-04-16 11:46:29.529897
732,1084,Entrega,Dinheiro,2020-04-16 11:55:59.909539
733,3300,Entrega,Débito,2020-04-16 12:05:13.792659
734,2954,Retirar,Débito,2020-04-16 12:01:39.098387
735,1084,Entrega,Dinheiro,2020-04-16 12:18:46.105591
736,3095,Entrega,Débito,2020-04-16 12:20:27.560199
737,3300,Retirar,Dinheiro,2020-04-16 12:24:58.567929
738,3300,Retirar,Dinheiro,2020-04-16 12:24:59.829042
739,3300,Entrega,Crédito,2020-04-16 12:28:03.718419
740,744,Retirar,Débito,2020-04-16 13:18:16.202976
741,3300,Entrega,Débito,2020-04-16 13:33:33.873281
742,3300,Retirar,Débito,2020-04-16 13:42:57.523019
743,6018,Entrega,Crédito,2020-04-16 13:44:17.744735
744,5004,Entrega,Dinheiro,2020-04-16 17:42:33.508117
745,6513,Entrega,Dinheiro,2020-04-16 17:49:17.336859
746,6513,Entrega,Débito,2020-04-16 17:52:55.662796
747,6513,Entrega,Débito,2020-04-16 17:52:58.572187
748,6513,Entrega,Débito,2020-04-16 18:10:17.694817
749,6513,Entrega,Dinheiro,2020-04-16 18:17:44.403342
750,4028,Entrega,Débito,2020-04-16 18:39:22.210272
751,1084,Entrega,Crédito,2020-04-16 18:40:35.119947
752,225,Entrega,Dinheiro,2020-04-16 18:48:49.823676
753,4028,Entrega,Crédito,2020-04-16 18:55:17.001265
754,6513,Entrega,Crédito,2020-04-16 18:55:48.606333
755,4028,Entrega,Débito,2020-04-16 19:14:06.439928
756,4028,Retirar,Crédito,2020-04-16 19:17:27.395457
757,4028,Retirar,Crédito,2020-04-16 19:14:59.769779
758,1761,Entrega,Débito,2020-04-16 19:34:49.291350
759,4028,Entrega,Crédito,2020-04-16 19:44:10.954328
760,6513,Entrega,Débito,2020-04-16 19:51:35.522818
761,225,Entrega,Dinheiro,2020-04-16 19:52:10.753528
762,3936,Retirar,Débito,2020-04-16 19:46:35.377007
763,6513,Entrega,Débito,2020-04-16 20:30:04.706192
764,6513,Entrega,Dinheiro,2020-04-16 20:05:22.151571
765,744,Retirar,Débito,2020-04-16 20:07:57.642362
766,4028,Entrega,Crédito,2020-04-16 20:23:54.288085
767,1761,Retirar,Crédito,2020-04-16 20:26:04.155312
768,3300,Entrega,Débito,2020-04-16 21:00:08.881946
769,5004,Entrega,Crédito,2020-04-16 21:06:44.437831
770,1761,Entrega,Débito,2020-04-16 21:10:45.531879
771,1254,Entrega,Débito,2020-04-16 21:16:10.352742
772,5004,Retirar,Dinheiro,2020-04-16 21:18:30.397307
773,6513,Entrega,Dinheiro,2020-04-16 21:27:23.045934
774,5004,Retirar,Dinheiro,2020-04-16 21:35:16.199874
775,4028,Entrega,Crédito,2020-04-16 21:45:00.822605
776,744,Retirar,Crédito,2020-04-16 21:54:08.568699
777,4028,Entrega,Dinheiro,2020-04-16 22:27:39.319782
778,4028,Retirar,Dinheiro,2020-04-16 22:49:17.073080
779,5004,Entrega,Débito,2020-04-16 22:58:13.804957
780,4028,Entrega,Crédito,2020-04-16 23:19:28.619846
781,4028,Retirar,Débito,2020-04-16 23:27:23.166721
782,5004,Entrega,Dinheiro,2020-04-16 23:35:23.301107
783,4627,Entrega,Dinheiro,2020-04-17 09:53:05.994857
784,3300,Entrega,Débito,2020-04-17 10:38:40.990361
785,1084,Entrega,Dinheiro,2020-04-17 10:45:13.110745
786,1084,Entrega,Débito,2020-04-17 10:57:21.321361
787,3300,Entrega,Débito,2020-04-17 11:20:46.171066
788,1084,Retirar,Crédito,2020-04-17 11:28:17.027122
789,3300,Entrega,Crédito,2020-04-17 11:37:19.203294
790,1084,Retirar,Débito,2020-04-17 11:40:12.867429
791,3300,Entrega,Crédito,2020-04-17 11:40:38.374579
792,1084,Entrega,Dinheiro,2020-04-17 11:57:15.173752
793,3300,Entrega,Crédito,2020-04-17 11:50:53.119518
794,6018,Retirar,Débito,2020-04-17 12:06:40.292742
795,1084,Retirar,Débito,2020-04-17 11:58:29.170626
796,6018,Retirar,Débito,2020-04-17 12:07:34.441637
797,3300,Retirar,Dinheiro,2020-04-17 12:14:14.711688
798,3300,Entrega,Crédito,2020-04-17 12:18:52.026921
799,3300,Entrega,Débito,2020-04-17 12:30:30.477688
800,2954,Retirar,Crédito,2020-04-17 12:54:29.070767
801,3300,Entrega,Crédito,2020-04-17 13:01:59.080770
802,6018,Retirar,Débito,2020-04-17 13:04:23.915564
803,3300,Retirar,Débito,2020-04-17 13:41:37.131629
804,3300,Retirar,Débito,2020-04-17 13:46:34.945806
805,3300,Retirar,Débito,2020-04-17 13:49:00.111582
806,3300,Entrega,Débito,2020-04-17 14:19:13.686979
807,3300,Entrega,Crédito,2020-04-17 15:53:17.427058
808,3300,Entrega,Dinheiro,2020-04-17 16:31:34.333614
809,3300,Retirar,Dinheiro,2020-04-17 16:44:12.147181
810,3300,Retirar,Dinheiro,2020-04-17 16:56:21.510528
811,1254,Entrega,Débito,2020-04-17 17:35:31.706764
812,1254,Entrega,Débito,2020-04-17 17:39:32.550691
813,1254,Entrega,Dinheiro,2020-04-17 18:02:06.856965
814,1254,Retirar,Dinheiro,2020-04-17 18:12:07.245287
815,1254,Entrega,Débito,2020-04-17 18:16:34.853943
816,6513,Entrega,Dinheiro,2020-04-17 18:31:58.273962
817,4028,Entrega,Dinheiro,2020-04-17 18:36:50.702381
818,2623,Entrega,Débito,2020-04-17 18:44:30.181265
819,5315,Entrega,Débito,2020-04-17 18:44:31.618313
820,6513,Entrega,Crédito,2020-04-17 18:49:34.177697
821,4028,Retirar,Dinheiro,2020-04-17 18:49:02.585889
822,4028,Entrega,Crédito,2020-04-17 18:53:15.624223
823,5315,Entrega,Débito,2020-04-17 19:01:58.190809
824,1761,Retirar,Crédito,2020-04-17 19:02:10.485706
825,6513,Entrega,Débito,2020-04-17 18:59:48.832675
826,1254,Entrega,Débito,2020-04-17 18:59:49.049384
827,1761,Retirar,Crédito,2020-04-17 19:04:22.089737
828,1254,Entrega,Dinheiro,2020-04-17 19:03:38.990299
829,5315,Entrega,Débito,2020-04-17 19:10:41.706499
830,2623,Entrega,Dinheiro,2020-04-17 19:18:02.458486
831,1254,Retirar,Débito,2020-04-17 19:19:48.717602
832,1254,Entrega,Dinheiro,2020-04-17 19:21:17.481720
833,225,Retirar,Crédito,2020-04-17 19:26:51.463401
834,1254,Entrega,Crédito,2020-04-17 19:27:22.683205
835,1254,Entrega,Crédito,2020-04-17 19:22:24.353709
836,4028,Entrega,Crédito,2020-04-17 19:24:46.023107
837,1254,Entrega,Crédito,2020-04-17 19:35:37.387293
